Time,x,y,z
1723409152,-2.114501714706421,-80.88330078125,7.636274337768555
1723409152,-1.726283073425293,-81.7251968383789,7.457659721374512
1723409152,-1.417436122894287,-82.36983489990234,7.318080902099609
1723409152,-1.0168406963348389,-83.17088317871094,7.140449523925781
1723409152,-0.5683401823043823,-84.0315933227539,6.944762706756592
1723409152,-0.0038368254899978638,-85.06852722167969,6.7023024559021
1723409152,0.38206788897514343,-85.75962829589844,6.53801155090332
1723409152,0.7329120635986328,-86.37521362304688,6.389718055725098
1723409152,1.0815144777297974,-86.97581481933594,6.243435859680176
1723409152,1.643572449684143,-87.91972351074219,6.010042667388916
1723409152,2.086097240447998,-88.6504898071289,5.828149795532227
1723409152,2.5808629989624023,-89.45474243164062,5.6270623207092285
1723409152,3.2580275535583496,-90.53572845458984,5.356412410736084
1723409152,3.7110390663146973,-91.25226593017578,5.177606582641602
1723409153,4.123974800109863,-91.90117645263672,5.0165181159973145
1723409153,4.693353652954102,-92.79003143310547,4.798298358917236
1723409153,5.13824987411499,-93.48208618164062,4.630115032196045
1723409153,5.606997489929199,-94.20909881591797,4.455397605895996
1723409153,6.126040935516357,-95.01215362548828,4.2650346755981445
1723409153,6.706871032714844,-95.90880584716797,4.055804252624512
1723409153,7.216540336608887,-96.69471740722656,3.8750290870666504
1723409153,7.7666215896606445,-97.54220581054688,3.683152198791504
1723409153,8.377729415893555,-98.4831771850586,3.4739155769348145
1723409153,8.816795349121094,-99.15914154052734,3.3255839347839355
1723409153,9.274007797241211,-99.8650894165039,3.173341751098633
1723409153,9.704582214355469,-100.53174591064453,3.0322813987731934
1723409153,10.068021774291992,-101.09574127197266,2.9152650833129883
1723409153,10.346309661865234,-101.52828979492188,2.8271210193634033
1723409153,10.646502494812012,-101.99583435058594,2.734011650085449
1723409153,10.89825439453125,-102.38837432861328,2.6577534675598145
1723409153,11.062671661376953,-102.64494323730469,2.6088144779205322
1723409153,11.25239372253418,-102.94107055664062,2.5537567138671875
1723409153,11.396784782409668,-103.16641998291016,2.5127813816070557
1723409153,11.543343544006348,-103.39495086669922,2.472252130508423
1723409153,11.64335823059082,-103.55075073242188,2.4451446533203125
1723409154,11.726282119750977,-103.67977905273438,2.4230873584747314
1723409154,11.806705474853516,-103.8046875,2.402113437652588
1723409154,11.907266616821289,-103.96041870117188,2.376610279083252
1723409154,11.97140121459961,-104.05777740478516,2.3754706382751465
1723409154,12.033750534057617,-104.15031433105469,2.39054012298584
1723409154,12.095834732055664,-104.24007415771484,2.4236817359924316
1723409154,12.162393569946289,-104.33322143554688,2.4831581115722656
1723409154,12.21170425415039,-104.40040588378906,2.5415725708007812
1723409154,12.275300979614258,-104.4836654663086,2.6442415714263916
1723409154,12.321867942810059,-104.5427017211914,2.735171318054199
1723409154,12.374483108520508,-104.60675048828125,2.859957218170166
1723409154,12.416269302368164,-104.65589904785156,2.9736032485961914
1723409154,12.452421188354492,-104.69819641113281,3.0734219551086426
1723409154,12.483716011047363,-104.73465728759766,3.161024570465088
1723409154,12.525364875793457,-104.78289794921875,3.280137538909912
1723409154,12.549907684326172,-104.81124877929688,3.3512330055236816
1723409154,12.572120666503906,-104.83686065673828,3.4163641929626465
1723409154,12.593260765075684,-104.86117553710938,3.479112148284912
1723409154,12.616632461547852,-104.88797760009766,3.5495681762695312
1723409154,12.634744644165039,-104.90869903564453,3.604851722717285
1723409154,12.650592803955078,-104.92679595947266,3.6537933349609375
1723409154,12.666481971740723,-104.94490814208984,3.703467845916748
1723409155,12.76050853729248,-105.07569122314453,3.7346267700195312
1723409155,12.882969856262207,-105.2490234375,3.7448315620422363
1723409155,13.078424453735352,-105.52843475341797,3.737337589263916
1723409155,13.265754699707031,-105.79766082763672,3.719846725463867
1723409155,13.596729278564453,-106.27619934082031,3.671359062194824
1723409155,13.927205085754395,-106.75613403320312,3.612351894378662
1723409155,14.189456939697266,-107.13811492919922,3.5606632232666016
1723409155,14.498614311218262,-107.58961486816406,3.498546600341797
1723409155,14.721941947937012,-107.91647338867188,3.452981472015381
1723409155,14.92702865600586,-108.21730041503906,3.410489082336426
1723409155,15.134370803833008,-108.52223205566406,3.366788387298584
1723409155,15.333283424377441,-108.81549072265625,3.3241004943847656
1723409155,15.46802043914795,-109.0145034790039,3.2947864532470703
1723409155,15.593564987182617,-109.20024871826172,3.2670950889587402
1723409155,15.694418907165527,-109.3496322631836,3.2445831298828125
1723409155,15.802881240844727,-109.51045227050781,3.220038890838623
1723409155,15.878540992736816,-109.62265014648438,3.2027602195739746
1723409155,15.951974868774414,-109.73149108886719,3.1858749389648438
1723409155,16.019601821899414,-109.8316421508789,3.170224189758301
1723409155,16.089000701904297,-109.9343032836914,3.1540756225585938
1723409155,16.142370223999023,-110.01317596435547,3.1416001319885254
1723409156,16.19137954711914,-110.08554077148438,3.130094051361084
1723409156,16.231834411621094,-110.14521789550781,3.120560646057129
1723409156,16.274765014648438,-110.20848083496094,3.1104063987731934
1723409156,16.3049373626709,-110.25289916992188,3.1032495498657227
1723409156,16.330968856811523,-110.29119110107422,3.0970592498779297
1723409156,16.35467529296875,-110.3260269165039,3.0914082527160645
1723409156,16.382925033569336,-110.36749267578125,3.084662914276123
1723409156,16.403390884399414,-110.39750671386719,3.0797691345214844
1723409156,16.419771194458008,-110.42150115966797,3.0758485794067383
1723409156,16.437313079833984,-110.44717407226562,3.0716490745544434
1723409156,16.451644897460938,-110.46812438964844,3.068218231201172
1723409156,16.46225357055664,-110.48361206054688,3.0656790733337402
1723409156,16.472110748291016,-110.49799346923828,3.0633201599121094
1723409156,16.48293113708496,-110.51376342773438,3.060737133026123
1723409156,16.490903854370117,-110.52537536621094,3.058835983276367
1723409156,16.498374938964844,-110.53623962402344,3.0570592880249023
1723409156,16.504375457763672,-110.54495239257812,3.055635929107666
1723409156,16.51131820678711,-110.55502319335938,3.0539965629577637
1723409156,16.516307830810547,-110.562255859375,3.052823543548584
1723409156,16.520383834838867,-110.56815338134766,3.0518693923950195
1723409156,16.524227142333984,-110.57371520996094,3.050973415374756
1723409157,16.528682708740234,-110.58015441894531,3.04994535446167
1723409157,16.53133773803711,-110.583984375,3.0493359565734863
1723409157,16.533811569213867,-110.5875473022461,3.048771858215332
1723409157,16.535982131958008,-110.5906753540039,3.048280715942383
1723409157,16.538652420043945,-110.59451293945312,3.0476837158203125
1723409157,16.540557861328125,-110.59725189208984,3.047262668609619
1723409157,16.542055130004883,-110.59939575195312,3.0469350814819336
1723409157,16.54385757446289,-110.60198211669922,3.0465474128723145
1723409157,16.54500389099121,-110.60362243652344,3.046304225921631
1723409157,16.545957565307617,-110.60498809814453,3.0461039543151855
1723409157,16.547029495239258,-110.60652160644531,3.0458827018737793
1723409157,16.547813415527344,-110.6076431274414,3.0457234382629395
1723409157,16.548479080200195,-110.60858917236328,3.045590400695801
1723409157,16.549043655395508,-110.60939025878906,3.0454797744750977
1723409157,16.5496768951416,-110.61029052734375,3.045358180999756
1723409157,16.55017852783203,-110.61100006103516,3.0452632904052734
1723409157,16.550565719604492,-110.6115493774414,3.0451908111572266
1723409157,16.55095100402832,-110.61209106445312,3.045121192932129
1723409157,16.551403045654297,-110.61272430419922,3.0450425148010254
1723409157,16.551685333251953,-110.61312103271484,3.044994354248047
1723409158,16.551918029785156,-110.61344909667969,3.044955253601074
1723409158,16.552175521850586,-110.61381530761719,3.0449142456054688
1723409158,16.5523738861084,-110.61409759521484,3.0448832511901855
1723409158,16.552532196044922,-110.61431884765625,3.0448594093322754
1723409158,16.552682876586914,-110.61453247070312,3.044837474822998
1723409158,16.55284881591797,-110.6147689819336,3.044814109802246
1723409158,16.55297088623047,-110.61493682861328,3.0447983741760254
1723409158,16.553098678588867,-110.61511993408203,3.0447826385498047
1723409158,16.553234100341797,-110.61531066894531,3.0447678565979004
1723409158,16.553316116333008,-110.61542510986328,3.044759750366211
1723409158,16.55337905883789,-110.61551666259766,3.0447540283203125
1723409158,16.553449630737305,-110.61561584472656,3.044747829437256
1723409158,16.553497314453125,-110.61568450927734,3.0447440147399902
1723409158,16.553546905517578,-110.61575317382812,3.044740676879883
1723409158,16.553592681884766,-110.61581420898438,3.0447378158569336
1723409158,16.55362319946289,-110.61585998535156,3.044735908508301
1723409158,16.55365562438965,-110.61590576171875,3.044734477996826
1723409158,16.553682327270508,-110.61593627929688,3.0447335243225098
1723409158,16.553707122802734,-110.615966796875,3.0447330474853516
1723409158,16.553726196289062,-110.6159896850586,3.0447330474853516
1723409158,16.553743362426758,-110.61601257324219,3.0447330474853516
1723409159,16.553760528564453,-110.61603546142578,3.0447325706481934
1723409159,16.55377769470215,-110.61605834960938,3.0447330474853516
1723409159,16.553791046142578,-110.61607360839844,3.0447335243225098
1723409159,16.553802490234375,-110.6160888671875,3.044734001159668
1723409159,16.55381202697754,-110.61610412597656,3.044734001159668
1723409159,16.553823471069336,-110.61611938476562,3.044734001159668
1723409159,16.553831100463867,-110.61612701416016,3.044734477996826
1723409159,16.5538387298584,-110.61613464355469,3.0447349548339844
1723409159,16.553844451904297,-110.61614227294922,3.044735908508301
1723409159,16.553852081298828,-110.61614990234375,3.044736862182617
1723409159,16.553855895996094,-110.61615753173828,3.0447373390197754
1723409159,16.55385971069336,-110.61616516113281,3.0447373390197754
1723409159,16.553863525390625,-110.61617279052734,3.0447378158569336
1723409159,16.55386734008789,-110.61618041992188,3.04473876953125
1723409159,16.553871154785156,-110.6161880493164,3.0447397232055664
1723409159,16.55387306213379,-110.6161880493164,3.0447402000427246
1723409159,16.553874969482422,-110.6161880493164,3.044741153717041
1723409159,16.553876876831055,-110.6161880493164,3.044741630554199
1723409159,16.553878784179688,-110.6161880493164,3.044741630554199
1723409159,16.55388069152832,-110.6161880493164,3.044741630554199
1723409160,16.553882598876953,-110.6161880493164,3.0447421073913574
1723409160,16.553882598876953,-110.6161880493164,3.0447425842285156
1723409160,16.553882598876953,-110.6161880493164,3.044743061065674
1723409160,16.553882598876953,-110.6161880493164,3.044743537902832
1723409160,16.553882598876953,-110.6161880493164,3.0447440147399902
1723409160,16.553882598876953,-110.6161880493164,3.0447440147399902
1723409160,16.553882598876953,-110.6161880493164,3.0447440147399902
1723409160,16.553882598876953,-110.6161880493164,3.0447440147399902
1723409160,16.553882598876953,-110.6161880493164,3.0447440147399902
1723409160,16.553882598876953,-110.6161880493164,3.044743537902832
1723409160,16.553882598876953,-110.6161880493164,3.044743061065674
1723409160,16.553882598876953,-110.6161880493164,3.044743061065674
1723409160,16.553882598876953,-110.6161880493164,3.044743537902832
1723409160,16.553882598876953,-110.6161880493164,3.0447440147399902
1723409160,16.553882598876953,-110.6161880493164,3.0447444915771484
1723409160,16.553882598876953,-110.6161880493164,3.0447444915771484
1723409160,16.553882598876953,-110.6161880493164,3.0447444915771484
1723409160,16.553882598876953,-110.6161880493164,3.0447444915771484
1723409160,16.553882598876953,-110.6161880493164,3.0447440147399902
1723409160,16.553882598876953,-110.6161880493164,3.044743537902832
1723409160,16.553882598876953,-110.6161880493164,3.044743537902832
1723409161,16.553882598876953,-110.6161880493164,3.044743537902832
1723409161,16.553882598876953,-110.6161880493164,3.044743061065674
1723409161,16.55388069152832,-110.6161880493164,3.044743061065674
1723409161,16.55388069152832,-110.61618041992188,3.044743061065674
1723409161,16.55388069152832,-110.61618041992188,3.044743061065674
1723409161,16.55388069152832,-110.61618041992188,3.044743061065674
1723409161,16.55388069152832,-110.61618041992188,3.0447425842285156
1723409161,16.55388069152832,-110.61618041992188,3.0447421073913574
1723409161,16.55388069152832,-110.61618041992188,3.0447421073913574
1723409161,16.55388069152832,-110.61618041992188,3.0447421073913574
1723409161,16.553878784179688,-110.61618041992188,3.044741630554199
1723409161,16.553878784179688,-110.61618041992188,3.044741630554199
1723409161,16.553878784179688,-110.61618041992188,3.044741630554199
1723409161,16.553878784179688,-110.61618041992188,3.044741630554199
1723409161,16.553878784179688,-110.61618041992188,3.044741153717041
1723409161,16.553878784179688,-110.61618041992188,3.044741153717041
1723409161,16.553878784179688,-110.61618041992188,3.044741153717041
1723409161,16.553878784179688,-110.61618041992188,3.044740676879883
1723409161,16.553878784179688,-110.61618041992188,3.044740676879883
1723409161,16.553878784179688,-110.61618041992188,3.0447402000427246
1723409162,16.553878784179688,-110.61618041992188,3.0447402000427246
1723409162,16.553878784179688,-110.61618041992188,3.0447402000427246
1723409162,16.553876876831055,-110.61618041992188,3.0447402000427246
1723409162,16.553876876831055,-110.61618041992188,3.0447397232055664
1723409162,16.553876876831055,-110.61618041992188,3.044739246368408
1723409162,16.553876876831055,-110.61618041992188,3.04473876953125
1723409162,16.553876876831055,-110.61618041992188,3.04473876953125
1723409162,16.553876876831055,-110.61618041992188,3.04473876953125
1723409162,16.553876876831055,-110.61618041992188,3.04473876953125
1723409162,16.553876876831055,-110.61618041992188,3.044738292694092
1723409162,16.553876876831055,-110.61618041992188,3.0447378158569336
1723409162,16.553876876831055,-110.61618041992188,3.0447378158569336
1723409162,16.553876876831055,-110.61618041992188,3.0447378158569336
1723409162,16.553876876831055,-110.61618041992188,3.0447373390197754
1723409162,16.553876876831055,-110.61618041992188,3.044736862182617
1723409162,16.553876876831055,-110.61618041992188,3.044736862182617
1723409162,16.553876876831055,-110.61618041992188,3.044736385345459
1723409162,16.553876876831055,-110.61618041992188,3.044736385345459
1723409162,16.553876876831055,-110.61618041992188,3.044736385345459
1723409162,16.553876876831055,-110.61618041992188,3.044736385345459
1723409163,16.553876876831055,-110.61618041992188,3.044735908508301
1723409163,16.553876876831055,-110.61618041992188,3.044735908508301
1723409163,16.553876876831055,-110.61618041992188,3.0447354316711426
1723409163,16.553876876831055,-110.61618041992188,3.0447354316711426
1723409163,16.553876876831055,-110.61618041992188,3.0447354316711426
1723409163,16.553876876831055,-110.61618041992188,3.0447354316711426
1723409163,16.553876876831055,-110.61618041992188,3.0447354316711426
1723409163,16.553876876831055,-110.61618041992188,3.0447349548339844
1723409163,16.553876876831055,-110.61618041992188,3.0447349548339844
1723409163,16.553876876831055,-110.61618041992188,3.044734477996826
1723409163,16.553876876831055,-110.61618041992188,3.044734001159668
1723409163,16.553876876831055,-110.61618041992188,3.0447335243225098
1723409163,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409163,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409163,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409163,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409163,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409163,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409163,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409164,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409164,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409164,16.553876876831055,-110.61618041992188,3.0447330474853516
1723409164,16.553876876831055,-110.61618041992188,3.0447325706481934
1723409164,16.553876876831055,-110.61618041992188,3.0447325706481934
1723409164,16.553876876831055,-110.61618041992188,3.0447325706481934
